ID,Education,Marital_Status,Income,Dt_Customer,Wine,Fruit,Meat,Fish,Sweet,Gold,Discount_Purchase,Web_Purchase,Catalog_Purchase,Store_Purchase,Web_Visit,Campaign3,Campaign4,Campaign5,Campaign1,Campaign2,Complain,Latest_Campaign,Day_Join,Month_Join,Year_Join,Income Category,Generation,Family_Size,T_AmountSpent,T_Purchase,T_AcceptedCampaign
13,Postgraduate,Unmarried,25358.0,2013-07-22,19,0,5,0,0,8,2,1,0,3,6,0,0,0,0,0,0,0,22,7,2013,Low,Baby Boomer,2,32,4,0
1834,Postgraduate,Unmarried,35544.0,2014-03-08,30,5,23,4,1,4,1,2,0,3,7,0,0,0,0,0,0,0,8,3,2014,Low,Gen X,2,67,5,0
2285,Postgraduate,Married,36634.0,2013-05-28,213,9,76,4,3,30,3,5,2,5,7,0,0,0,0,0,0,0,28,5,2013,Low,Baby Boomer,3,335,12,0
2295,Postgraduate,Married,62670.0,2014-02-02,539,30,92,80,46,38,1,5,3,13,3,0,0,0,0,0,0,0,2,2,2014,Middle,Baby Boomer,3,825,21,0
1378,Postgraduate,Married,50334.0,2013-07-24,284,16,160,84,16,134,6,7,4,6,6,0,0,0,0,0,0,0,24,7,2013,Middle,Gen X,3,694,17,0
2781,Undergraduate,Unmarried,72066.0,2014-06-23,1003,34,536,134,51,34,1,4,6,6,2,0,0,1,1,0,0,1,23,6,2014,Middle,Millennial,1,1792,16,3
1165,Postgraduate,Unmarried,50729.0,2013-05-02,239,13,143,45,4,52,9,6,2,7,6,0,0,0,0,0,0,0,2,5,2013,Middle,Baby Boomer,3,496,15,0
1404,Undergraduate,Married,34916.0,2013-05-15,51,23,82,33,0,42,4,5,1,3,9,0,0,0,0,0,0,0,15,5,2013,Low,Gen X,4,231,9,0
6457,Undergraduate,Unmarried,64892.0,2014-05-29,527,24,230,32,24,65,2,6,4,12,4,0,0,0,0,0,0,0,29,5,2014,Middle,Gen X,2,902,22,0
2639,Undergraduate,Unmarried,43602.0,2014-01-10,19,5,12,10,3,19,3,3,1,2,6,0,0,0,0,0,0,0,10,1,2014,Middle,Gen X,3,68,6,0
8299,Postgraduate,Unmarried,33996.0,2013-09-11,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,0,11,9,2013,Low,Millennial,1,71,5,0
6437,Postgraduate,Unmarried,41473.0,2013-06-19,21,8,20,15,3,9,1,2,0,3,7,0,0,0,0,0,0,0,19,6,2013,Middle,Millennial,2,76,5,0
6912,Postgraduate,Married,63246.0,2013-08-20,593,30,91,29,22,7,1,6,3,12,4,0,0,0,0,0,0,0,20,8,2013,Middle,Gen X,4,772,21,0
7327,Postgraduate,Married,36732.0,2013-12-29,21,5,3,10,1,7,3,1,1,4,2,0,0,0,0,0,0,0,29,12,2013,Low,Baby Boomer,4,47,6,0
5299,Postgraduate,Married,69084.0,2013-11-19,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,0,19,11,2013,Middle,Gen X,3,1586,23,0
4127,Postgraduate,Married,77766.0,2013-02-22,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,1,22,2,2013,Middle,Gen X,3,1529,32,2
8143,Postgraduate,Unmarried,37929.0,2013-07-30,202,2,46,3,2,10,2,4,2,5,7,0,1,0,1,0,0,1,30,7,2013,Low,Millennial,1,265,11,3
1964,Undergraduate,Married,86610.0,2013-09-05,446,107,768,33,196,53,1,5,6,6,2,0,0,0,0,0,0,0,5,9,2013,High,Baby Boomer,2,1603,17,0
3690,Postgraduate,Married,80141.0,2013-01-11,1184,102,673,52,40,40,1,7,4,10,6,0,0,1,0,0,0,1,11,1,2013,High,Millennial,2,2091,21,2
3433,Postgraduate,Married,72635.0,2013-06-03,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,0,3,6,2013,Middle,Baby Boomer,2,981,20,1
3389,Undergraduate,Married,69016.0,2012-11-22,726,53,363,123,107,161,4,8,9,13,5,0,0,0,0,0,0,0,22,11,2012,Middle,Gen X,3,1533,30,0
4712,Postgraduate,Married,20193.0,2012-11-28,8,8,22,24,11,9,1,1,1,4,4,0,0,0,0,0,0,0,28,11,2012,Low,Millennial,2,82,6,0
1170,Undergraduate,Married,27573.0,2013-03-25,50,15,110,39,15,15,4,5,1,4,8,0,0,0,0,0,0,0,25,3,2013,Low,Gen X,3,244,10,0
6347,Basic,Unmarried,15862.0,2013-06-27,1,1,4,11,9,10,1,1,0,3,8,0,0,0,0,0,0,0,27,6,2013,Low,Gen X,2,36,4,0
4065,Postgraduate,Married,49544.0,2013-02-12,308,0,73,0,0,23,2,5,1,8,7,0,0,0,0,0,0,0,12,2,2013,Middle,Gen X,3,404,14,0
8230,Undergraduate,Married,33228.0,2014-01-23,22,2,31,7,4,5,1,2,0,3,7,0,0,0,0,0,0,0,23,1,2014,Low,Gen X,3,71,5,0
1215,Undergraduate,Married,70440.0,2013-10-08,690,117,499,76,102,88,1,5,10,7,3,0,0,0,1,0,0,0,8,10,2013,Middle,Gen X,2,1572,22,1
5939,Undergraduate,Married,38232.0,2014-01-17,43,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,0,0,17,1,2014,Low,Gen X,4,122,7,0
2156,Postgraduate,Married,22554.0,2012-11-03,27,0,10,0,0,4,4,2,0,4,5,0,0,0,0,0,0,0,3,11,2012,Low,Baby Boomer,4,41,6,0
7788,Postgraduate,Married,23536.0,2014-06-04,6,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,4,6,2014,Low,Millennial,3,10,3,0
10323,Undergraduate,Married,49413.0,2013-10-25,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,0,25,10,2013,Middle,Baby Boomer,3,304,11,0
7947,Undergraduate,Married,42231.0,2014-03-25,24,0,8,0,1,4,1,1,0,3,5,0,0,0,0,0,0,0,25,3,2014,Middle,Gen X,4,37,4,0
1891,Postgraduate,Unmarried,78789.0,2012-08-08,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,0,1,8,8,2012,Middle,Gen X,1,1754,15,1
2570,Undergraduate,Married,56534.0,2013-07-23,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,0,1,23,7,2013,Middle,Gen X,3,815,21,3
9256,Undergraduate,Unmarried,58350.0,2013-01-04,493,26,206,116,80,80,4,8,3,12,6,0,0,0,0,0,0,0,4,1,2013,Middle,Gen X,2,1001,23,0
295,Undergraduate,Unmarried,81217.0,2013-07-19,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,0,19,7,2013,High,Millennial,1,1157,21,0
7397,Undergraduate,Unmarried,49090.0,2013-07-19,494,5,82,7,0,100,3,7,2,9,7,0,0,0,0,0,0,0,19,7,2013,Middle,Baby Boomer,2,688,18,0
6349,Postgraduate,Unmarried,61787.0,2013-07-06,621,73,414,78,48,85,1,8,4,6,5,0,0,0,0,0,0,0,6,7,2013,Middle,Millennial,1,1319,18,0
10790,Postgraduate,Married,18169.0,2013-02-19,9,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,19,2,2013,Low,Millennial,3,21,3,0
10398,Postgraduate,Unmarried,24336.0,2012-08-27,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,0,27,8,2012,Low,Millennial,2,31,3,0
2431,Undergraduate,Married,18222.0,2012-12-31,12,4,19,12,6,14,1,2,0,3,8,0,0,0,0,0,0,0,31,12,2012,Low,Millennial,2,67,5,0
550,Undergraduate,Unmarried,62335.0,2013-05-23,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,0,23,5,2013,Middle,Baby Boomer,2,708,19,0
1890,Postgraduate,Married,42033.0,2012-09-19,11,1,4,2,0,7,1,1,0,2,7,0,0,0,0,0,0,0,19,9,2012,Middle,Gen X,4,25,3,0
10742,Postgraduate,Married,86580.0,2013-02-27,532,21,127,26,20,20,0,4,2,5,1,0,0,1,0,0,0,0,27,2,2013,High,Millennial,2,746,11,1
10356,Postgraduate,Unmarried,41437.0,2012-09-22,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,22,9,2012,Middle,Baby Boomer,3,32,4,0
4676,Postgraduate,Unmarried,73705.0,2014-03-05,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,0,5,3,2014,Middle,Baby Boomer,3,1695,23,0
8852,Undergraduate,Married,61064.0,2012-08-31,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,0,31,8,2012,Middle,Gen X,3,1080,23,0
3565,Postgraduate,Married,38452.0,2014-03-30,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,30,3,2014,Low,Baby Boomer,4,72,6,0
5294,Undergraduate,Unmarried,18358.0,2013-11-20,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,0,20,11,2013,Low,Millennial,2,57,7,0
1958,Postgraduate,Married,55012.0,2014-03-21,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,0,21,3,2014,Middle,Gen X,3,660,19,0
7349,Basic,Married,9722.0,2012-10-02,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,0,1,2,10,2012,Low,Gen X,3,103,7,1
8799,Postgraduate,Married,38175.0,2013-09-23,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,0,23,9,2013,Low,Millennial,3,153,8,0
1351,Postgraduate,Married,58656.0,2012-09-20,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,0,0,20,9,2012,Middle,Baby Boomer,3,1220,28,1
1045,Undergraduate,Married,52117.0,2012-08-16,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,0,16,8,2012,Middle,Gen X,3,279,11,0
7732,Undergraduate,Married,64813.0,2014-01-02,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,0,2,1,2014,Middle,Gen X,3,745,19,0
8070,Postgraduate,Married,54222.0,2014-03-01,199,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0,0,0,1,3,2014,Middle,Gen X,3,264,11,0
477,Undergraduate,Married,83512.0,2014-06-17,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,0,1,17,6,2014,High,Millennial,2,2157,21,5
7832,Postgraduate,Married,77520.0,2013-08-28,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,0,1,28,8,2013,Middle,Baby Boomer,3,1526,22,4
2202,Undergraduate,Married,41154.0,2013-04-09,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,0,9,4,2013,Middle,Gen X,3,69,5,0
7396,Undergraduate,Married,80398.0,2012-11-10,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,0,10,11,2012,High,Gen X,2,1597,25,1
4055,Basic,Unmarried,18746.0,2014-05-29,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,0,29,5,2014,Low,Millennial,2,64,6,0
10340,Undergraduate,Married,35196.0,2012-11-13,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,0,13,11,2012,Low,Millennial,3,497,12,0
10091,Undergraduate,Unmarried,60230.0,2013-05-20,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,0,20,5,2013,Middle,Baby Boomer,2,1067,15,0
7629,Undergraduate,Married,22108.0,2014-05-08,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,0,8,5,2014,Low,Gen X,4,31,5,0
10640,Undergraduate,Married,44392.0,2013-09-05,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,0,5,9,2013,Middle,Gen X,4,211,9,0
3498,Postgraduate,Married,55424.0,2012-11-25,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,0,1,25,11,2012,Middle,Gen X,3,877,21,2
6742,Undergraduate,Married,17688.0,2013-01-13,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,1,0,13,1,2013,Low,Gen X,3,11,3,0
1172,Postgraduate,Married,92491.0,2013-05-01,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,0,1,1,5,2013,High,Millennial,2,2034,24,4
569,Undergraduate,Unmarried,90273.0,2013-12-14,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,0,1,14,12,2013,High,Millennial,1,1991,18,4
4686,Postgraduate,Unmarried,82571.0,2014-04-02,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,0,2,4,2014,High,Baby Boomer,1,1686,24,1
1381,Postgraduate,Unmarried,38513.0,2014-01-28,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,1,28,1,2014,Low,Millennial,2,324,12,1
2634,Postgraduate,Unmarried,16653.0,2014-04-18,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,1,18,4,2014,Low,Gen X,2,69,6,1
10905,Undergraduate,Married,42586.0,2012-10-29,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,29,10,2012,Middle,Baby Boomer,4,252,11,1
1744,Basic,Unmarried,23529.0,2013-01-07,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,0,7,1,2013,Low,Gen X,2,54,4,0
1000,Postgraduate,Married,74881.0,2013-03-08,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,0,8,3,2013,Middle,Baby Boomer,4,964,23,0
3828,Undergraduate,Married,71107.0,2013-02-17,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,0,17,2,2013,Middle,Baby Boomer,3,1327,26,0
8605,Postgraduate,Married,46910.0,2014-03-23,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,0,23,3,2014,Middle,Baby Boomer,4,68,5,0
10304,Undergraduate,Married,18690.0,2012-12-28,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,28,12,2012,Low,Baby Boomer,2,60,4,0
4351,Undergraduate,Unmarried,37244.0,2013-04-27,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,0,27,4,2013,Low,Baby Boomer,3,55,4,1
10129,Undergraduate,Married,82427.0,2014-03-12,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,0,12,3,2014,High,Gen X,2,1456,20,1
2499,Postgraduate,Unmarried,75342.0,2013-05-06,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,0,6,5,2013,Middle,Baby Boomer,2,563,17,0
10092,Undergraduate,Unmarried,70044.0,2013-02-18,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,0,18,2,2013,Middle,Baby Boomer,2,1504,22,0
7500,Undergraduate,Unmarried,79146.0,2014-04-24,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,24,4,2014,Middle,Gen X,3,564,17,0
5796,Undergraduate,Married,77437.0,2013-11-26,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,0,26,11,2013,Middle,Baby Boomer,2,1125,22,1
10556,Undergraduate,Married,54984.0,2014-05-24,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,0,24,5,2014,Middle,Baby Boomer,3,358,13,1
1064,Postgraduate,Married,42403.0,2013-12-11,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,0,11,12,2013,Middle,Gen X,3,42,4,0
48,Undergraduate,Married,55761.0,2014-04-24,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,0,24,4,2014,Middle,Baby Boomer,3,184,8,1
7610,Undergraduate,Married,37292.0,2013-04-18,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,0,18,4,2013,Low,Millennial,3,460,14,0
263,Postgraduate,Unmarried,45576.0,2014-05-28,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,1,28,5,2014,Middle,Pre Baby Boomer,1,145,7,1
10814,Undergraduate,Married,70321.0,2013-01-16,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,0,1,16,1,2013,Middle,Baby Boomer,2,1376,24,1
9710,Postgraduate,Unmarried,58086.0,2013-01-20,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,0,20,1,2013,Middle,Gen X,2,792,21,0
9292,Undergraduate,Married,81795.0,2012-10-26,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,0,26,10,2012,High,Baby Boomer,2,1382,22,0
10250,Basic,Married,28389.0,2012-11-20,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,0,20,11,2012,Low,Baby Boomer,2,28,3,0
7881,Postgraduate,Married,66835.0,2013-09-28,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,28,9,2013,Middle,Baby Boomer,2,1033,23,0
5847,Undergraduate,Unmarried,69901.0,2013-05-29,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,0,29,5,2013,Middle,Gen X,2,882,20,0
737,Postgraduate,Married,80360.0,2013-03-03,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,0,3,3,2013,High,Baby Boomer,2,2231,13,3
3571,Postgraduate,Married,63342.0,2012-10-16,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,1,16,10,2012,Middle,Baby Boomer,3,1101,16,2
7807,Undergraduate,Married,44989.0,2012-09-12,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,0,12,9,2012,Middle,Gen X,3,369,11,0
3878,Postgraduate,Unmarried,31859.0,2014-02-27,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,0,27,2,2014,Low,Gen X,2,48,4,0
5092,Postgraduate,Unmarried,51569.0,2013-02-12,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,0,1,12,2,2013,Middle,Baby Boomer,2,467,15,2
2154,Undergraduate,Unmarried,30372.0,2012-12-25,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,25,12,2012,Low,Gen X,3,44,5,0
5394,Basic,Unmarried,16014.0,2013-03-17,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,0,17,3,2013,Low,Gen X,3,38,6,0
3798,Undergraduate,Married,41120.0,2013-11-06,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,0,6,11,2013,Middle,Gen X,4,81,6,0
3524,Postgraduate,Unmarried,39763.0,2013-08-04,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,1,4,8,2013,Low,Gen X,2,167,8,1
5247,Postgraduate,Married,38725.0,2014-05-10,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,0,10,5,2014,Low,Baby Boomer,4,45,5,0
5883,Undergraduate,Married,77981.0,2013-05-26,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,0,26,5,2013,Middle,Gen X,3,664,18,0
2118,Postgraduate,Married,62905.0,2013-09-10,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,0,10,9,2013,Middle,Baby Boomer,3,622,17,0
8812,Postgraduate,Unmarried,13533.0,2013-03-10,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,0,10,3,2013,Low,Gen X,2,48,5,0
6616,Undergraduate,Married,59481.0,2013-10-23,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,0,23,10,2013,Middle,Gen X,3,461,14,0
2797,Undergraduate,Married,72117.0,2013-08-20,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,0,20,8,2013,Middle,Gen X,3,1073,25,0
4328,Postgraduate,Married,21955.0,2013-09-07,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,0,7,9,2013,Low,Millennial,3,55,6,0
9167,Undergraduate,Married,67131.0,2013-03-26,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,0,26,3,2013,Middle,Baby Boomer,3,976,23,0
10560,Postgraduate,Unmarried,36802.0,2014-06-16,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,0,16,6,2014,Low,Gen X,2,20,4,0
2631,Undergraduate,Married,71853.0,2013-05-08,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,8,5,2013,Middle,Millennial,2,1149,16,0
8312,Basic,Married,28249.0,2014-06-15,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,15,6,2014,Low,Baby Boomer,2,43,5,0
5534,Postgraduate,Married,47808.0,2013-10-20,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,0,20,10,2013,Middle,Gen X,3,224,8,1
5093,Postgraduate,Unmarried,25509.0,2012-09-18,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,18,9,2012,Low,Gen X,2,101,6,1
7592,Postgraduate,Married,51012.0,2013-04-18,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,18,4,2013,Middle,Baby Boomer,2,209,9,0
8895,Undergraduate,Unmarried,70596.0,2012-10-05,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,0,5,10,2012,Middle,Millennial,1,968,20,0
8584,Postgraduate,Married,85431.0,2013-06-08,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,0,8,6,2013,High,Baby Boomer,2,1165,16,0
2694,Undergraduate,Married,42664.0,2014-03-18,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,0,18,3,2014,Middle,Gen X,3,24,4,0
8910,Undergraduate,Married,42586.0,2012-10-29,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,29,10,2012,Middle,Baby Boomer,4,252,11,1
7433,Undergraduate,Unmarried,29760.0,2012-08-29,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,0,29,8,2012,Low,Millennial,2,165,8,0
164,Postgraduate,Married,28973.0,2012-10-13,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,0,13,10,2012,Low,Gen X,2,269,11,0
10477,Postgraduate,Married,39435.0,2013-08-06,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,0,6,8,2013,Low,Gen X,3,102,6,0
2681,Postgraduate,Married,65370.0,2013-08-01,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,0,1,8,2013,Middle,Millennial,2,461,18,0
5150,Basic,Unmarried,20194.0,2012-12-17,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,0,17,12,2012,Low,Gen X,2,47,5,0
5283,Postgraduate,Unmarried,42473.0,2014-02-17,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,0,17,2,2014,Middle,Gen X,3,144,7,0
9645,Undergraduate,Married,64590.0,2012-10-14,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,0,14,10,2012,Middle,Gen X,2,1338,23,0
10678,Undergraduate,Married,71232.0,2013-11-28,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,0,28,11,2013,Middle,Baby Boomer,3,917,23,0
7261,Undergraduate,Married,34600.0,2013-01-01,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,1,1,2013,Low,Gen X,4,318,12,1
9648,Undergraduate,Unmarried,46904.0,2012-11-03,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,0,3,11,2012,Middle,Gen X,3,253,10,0
2870,Undergraduate,Married,49094.0,2012-09-21,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,0,21,9,2012,Middle,Gen X,3,502,15,0
8008,Undergraduate,Married,36075.0,2013-12-09,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,0,9,12,2013,Low,Millennial,3,119,6,0
1513,Postgraduate,Married,60839.0,2012-08-28,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,0,28,8,2012,Middle,Gen X,4,1250,16,0
6173,Undergraduate,Married,77298.0,2013-11-02,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,0,2,11,2013,Middle,Gen X,3,969,23,0
1419,Undergraduate,Married,34026.0,2013-08-05,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,5,8,2013,Low,Baby Boomer,4,76,6,0
9150,Postgraduate,Unmarried,48918.0,2014-04-12,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,12,4,2014,Middle,Baby Boomer,3,62,5,0
7960,Postgraduate,Married,82122.0,2013-08-15,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,0,15,8,2013,High,Baby Boomer,2,1382,25,1
1250,Undergraduate,Unmarried,37697.0,2014-02-07,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,7,2,2014,Low,Gen X,2,84,6,0
9905,Undergraduate,Married,34074.0,2013-07-13,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,0,13,7,2013,Low,Baby Boomer,4,255,9,1
10691,Postgraduate,Married,28520.0,2013-06-14,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,0,14,6,2013,Low,Baby Boomer,4,43,4,0
7002,Undergraduate,Unmarried,62535.0,2013-10-03,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,0,3,10,2013,Middle,Baby Boomer,2,398,13,0
2952,Postgraduate,Unmarried,36273.0,2014-04-16,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,0,16,4,2014,Low,Gen X,2,76,6,0
8439,Undergraduate,Married,63404.0,2014-06-06,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,0,6,6,2014,Middle,Baby Boomer,4,902,13,1
762,Postgraduate,Married,75774.0,2014-05-02,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,0,2,5,2014,Middle,Millennial,3,823,20,0
2831,Undergraduate,Married,78416.0,2014-06-27,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,0,27,6,2014,Middle,Gen X,3,1179,24,0
6977,Undergraduate,Married,75702.0,2012-10-14,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,0,14,10,2012,Middle,Gen X,3,1921,28,1
6289,Postgraduate,Married,59385.0,2013-04-28,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,0,28,4,2013,Middle,Baby Boomer,4,185,8,0
4168,Undergraduate,Unmarried,37070.0,2013-03-20,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,20,3,2013,Low,Gen X,3,433,14,1
8397,Undergraduate,Married,44689.0,2014-01-10,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,0,10,1,2014,Middle,Baby Boomer,4,34,4,1
9284,Undergraduate,Married,53977.0,2013-06-08,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0,8,6,2013,Middle,Baby Boomer,3,907,22,0
6237,Postgraduate,Unmarried,7144.0,2013-12-07,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,0,7,12,2013,Low,Gen X,3,416,25,0
3130,Undergraduate,Unmarried,18701.0,2013-06-04,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,4,6,2013,Low,Baby Boomer,3,44,6,0
1619,Undergraduate,Married,90369.0,2014-04-28,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,1,28,4,2014,High,Baby Boomer,2,1588,16,1
1990,Postgraduate,Unmarried,63159.0,2012-11-05,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,0,5,11,2012,Middle,Gen X,1,1797,16,1
5513,Undergraduate,Married,37758.0,2012-10-04,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,4,10,2012,Low,Gen X,4,40,4,0
269,Postgraduate,Unmarried,46757.0,2012-11-16,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,0,16,11,2012,Middle,Baby Boomer,2,1143,15,0
8093,Postgraduate,Married,79734.0,2014-06-28,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,0,28,6,2014,Middle,Gen X,2,914,13,1
